,movie_title,worldwide_box_office,international_box_office,domestic_box_office
10520,The Legend of Sarila-2015-04-24,6468.0,6468.0,
10521,Rocky Handsome-2016-03-25,149550.0,149550.0,
10522,Murieron por encima de sus posibilidades-2015-04-24,63206.0,63206.0,
10523,RyÃƒÂ»zÃƒÂ´ to 7 nin no kobun tachi-2015-04-24,11757243.0,11757243.0,
10524,The Railway Children-2016-03-25,420386.0,420386.0,
10525,Qi Huan Tog Xue Hui-2016-03-25,,,
10526,Un Paese Quasi Perfetto-2016-03-25,1740803.0,1740803.0,
10527,Oopiri-2016-03-25,7534.0,7534.0,
10528,No Letting Go-2016-03-25,,,
10529,Play On! Shakespeare in Silent Film-2016-03-25,293.0,293.0,
10530,Nos Passos Do Mestre: Jesus Segundo De O Espiritismo-2016-03-25,65126.0,65126.0,
10531,Leblebi Tozu-2016-03-25,37330.0,37330.0,
10532,La macchinazione-2016-03-25,105072.0,105072.0,
10533,The Oscar Nominated Short Films 2016: Animation-2016-03-25,21170.0,21170.0,
10534,Kimi wa iiko-2016-03-25,22396.0,22396.0,
10535,Kamen Rider 1 Go-2016-03-25,4717643.0,4717643.0,
10536,Iona-2016-03-25,74419.0,74419.0,
10537,Jane Wants a Boyfriend-2016-03-25,,,
10538,Identicals-2016-03-25,,,
10539,Girls' Generation-2016-03-25,257650.0,257650.0,
10540,Home By Now-2016-03-25,,,
10541,I Saw the Light-2016-03-25,1767963.0,121175.0,1646788.0
10542,Fear is Coming-2016-03-25,882680.0,882680.0,
10543,Fastball-2016-03-25,,,
10544,La Dream Team-2016-03-25,1257995.0,1257995.0,
10545,Get a Job-2016-03-25,,,
10546,Les Deux Amis-2016-03-25,125809.0,125809.0,
10547,Darvinte Parinamam-2016-03-25,2367.0,2367.0,
10548,El padre de mis hijos-2018-03-16,7103.0,7103.0,
10549,No Light and No Land Anywhere-2018-03-16,,,
10550,Pacific Rim: Uprising-2018-03-23,290930148.0,231055623.0,59874525.0
10551,Ne Var?-2018-03-16,544.0,544.0,
10552,My Generation-2018-03-16,546116.0,546116.0,
10553,National Theatre Live: Julius Caesar-2018-03-16,933198.0,933198.0,
10554,Nemezis-2018-03-16,1192.0,1192.0,
10555,Lucy en el infierno-2018-03-16,694.0,694.0,
10556,Ling Long Jing-2018-03-16,306411.0,306411.0,
10557,"Love, Simon-2018-03-16",65520633.0,24694292.0,40826341.0
10558,Maineland-2018-03-16,,,
10559,Luciferina-2018-03-16,80966.0,80966.0,
10560,Love Money Gangster-2018-03-16,1826.0,1826.0,
10561,Kaybedenler KulÃƒÂ¼bÃƒÂ¼ Yolda-2018-03-16,1800990.0,1800990.0,
10562,Josie-2018-03-16,,,
10563,Lady Windermere's Fan-2018-03-16,674916.0,674916.0,
10564,The Happys-2018-03-16,21108.0,,21108.0
10565,I Can Only Imagine-2018-03-16,85783567.0,2301215.0,83482352.0
10566,Kirrak Party-2018-03-16,13716.0,13716.0,
10567,GekijÃƒÂ´ban Shingeki no Kyojin Season 2: Kakusei no hÃƒÂ´kÃƒÂ´-2018-03-16,106850.0,106850.0,
10568,Furlough-2018-03-16,8472.0,,8472.0
10569,DÃƒÂ¼Ã„Å¸ÃƒÂ¼m Salonu-2018-03-16,520623.0,520623.0,
10570,Walk of Fame-2017-03-24,,,
10571,Sonsuz AÃ…Å¸k-2017-03-24,1861598.0,1861598.0,
10572,Flower-2018-03-16,390803.0,62615.0,328188.0
10573,Une vie ailleurs-2017-03-24,112802.0,112802.0,
10574,The Secret Scripture-2017-10-13,646363.0,646363.0,
10575,Their Finest-2017-04-07,13807089.0,10203605.0,3603484.0
10576,Russkie evrei. Film vtoroy. 1918-1948-2017-03-24,45545.0,45545.0,
10577,Royal Opera House Madame Butterfly-2017-03-24,1144587.0,1144587.0,
10578,Slamma Jamma-2017-03-24,1687000.0,,1687000.0
10579,Sage femme-2017-07-21,6955892.0,6352310.0,603582.0
10580,Rammstein: Paris-2017-03-24,1658090.0,1658090.0,
10581,Smurfs: The Lost Village-2017-04-07,197578586.0,152558304.0,45020282.0
10582,Phillauri-2017-03-24,5570898.0,5103302.0,467596.0
10583,El peso de la ley-2017-03-24,114080.0,114080.0,
10584,Ornamento e Crime-2017-03-24,3246.0,3246.0,
10585,Power Rangers-2017-03-24,142531552.0,57167102.0,85364450.0
10586,The Oscar Nominated Short Films 2017: Live Action-2017-03-24,40053.0,40053.0,
10587,P to JK-2017-03-24,7278360.0,7278360.0,
10588,One Thousand Ropes-2017-03-24,147924.0,147924.0,
10589,Non E Un Paese Per Giovani-2017-03-24,960924.0,960924.0,
10590,O lyubvi-2017-03-24,204901.0,204901.0,
10591,Lommbock-2017-03-24,2389356.0,2389356.0,
10592,The Levelling-2017-03-24,118421.0,115381.0,3040.0
10593,My Week with Marilyn-2011-11-23,34240572.0,19643167.0,14597405.0
10594,The Muppets-2011-11-23,160971922.0,72346000.0,88625922.0
10595,Hugo-2011-11-23,180047784.0,106183277.0,73864507.0
10596,Legado del mar-2017-03-24,1474.0,1474.0,
10597,A Dangerous Method-2011-11-23,14807531.0,9105448.0,5702083.0
10598,The Sleeping Beauty-2011-11-22,,,
10599,Lee Evans: Roadrunner Live at the O2-2011-11-21,72601.0,72601.0,
10600,Tyrannosaur-2011-11-18,299088.0,277000.0,22088.0
10601,The Lie-2011-11-18,,,
10602,Rid of Me-2011-11-18,11740.0,,11740.0
10603,"The Twilight Saga: Breaking Dawn, Part 1-2011-11-18",689420051.0,408132918.0,281287133.0
10604,"Im Himmel, unter der Erde-2011-11-18",,,
10605,The Heir Apparent: Largo Winch-2011-11-18,18967760.0,18957408.0,10352.0
10606,Garbo: El espÃƒÂ­a-2011-11-18,28563.0,,28563.0
10607,"Flamenco, Flamenco-2011-11-18",72783.0,1051.0,71732.0
10608,Happy Feet Two-2011-11-18,157956466.0,93950000.0,64006466.0
10609,Eames: The Architect and the Painter-2011-11-18,186996.0,33908.0,153088.0
10610,Another Happy Day-2011-11-18,978527.0,969407.0,9120.0
10611,Tomboy-2011-11-16,4280325.0,4150054.0,130271.0
10612,Wana Dubie's War-2011-11-16,,,
10613,Division III: Football's Finest-2011-11-18,,,
10614,Hero Hitler in Love-2011-11-18,,,
10615,Thrive-2011-11-11,,,
10616,Tropa de Elite 2: O Inimigo Agora Ãƒâ€° Outro-2011-11-11,64307758.0,64207639.0,100119.0
10617,At the DevilÃ¢â‚¬â„¢s Door-2014-09-12,31396.0,31396.0,
10618,108 Stitches-2014-09-12,,,
10619,Power-2014-09-11,,,
10620,The Maze Runner-2014-09-19,348319861.0,245891999.0,102427862.0
10621,Jiao you-2014-09-11,10433.0,,10433.0
10622,One Night in Instanbul-2014-09-10,,,
10623,The Descendants-2011-11-16,175507800.0,92882839.0,82624961.0
10624,Archaeology of a Woman-2014-09-12,,,
10625,My Old Lady-2014-09-10,15220308.0,11208778.0,4011530.0
10626,Born to Fly: Elizabeth Streb vs. Gravity-2014-09-10,1822.0,,1822.0
10627,Aru Yasashiki Satsujinsha no Kiroku-2014-09-06,,,
10628,Yi Sheng Yi Shi-2014-09-05,37007558.0,36590000.0,417558.0
10629,The Reckoning-2014-09-05,50635.0,50635.0,
10630,The Remaining-2014-09-05,1169603.0,,1169603.0
10631,Pay 2 Play: DemocracyÃ¢â‚¬â„¢s High Stakes-2014-09-05,11021.0,,11021.0
10632,Memphis-2014-09-05,21286.0,,21286.0
10633,Levitated Mass-2014-09-05,16086.0,,16086.0
10634,Mary Kom-2014-09-05,85225.0,85225.0,
10635,The Longest Week-2014-09-05,,,
10636,No No: A Dockumentary-2014-09-05,,,
10637,The Identical-2014-09-05,2827666.0,,2827666.0
10638,Holy Ghost-2014-09-05,,,
10639,Last Days in Vietnam-2014-09-05,466114.0,,466114.0
10640,Kelly & Cal-2014-09-05,15297.0,,15297.0
10641,Innocence-2014-09-05,292824.0,,292824.0
10642,Cassadaga-2013-10-11,2241.0,,2241.0
10643,Les beaux jours-2013-10-25,679578.0,592149.0,87429.0
10644,Captain Phillips-2013-10-11,220648184.0,113511767.0,107136417.0
10645,God Help the Girl-2014-09-05,102757.0,,102757.0
10646,Broadway Idiot-2013-10-11,27595.0,,27595.0
10647,All the Boys Love Mandy Lane-2013-10-11,1960521.0,1960521.0,
10648,Vermeer and Music: The Art of Love and Leisure-2013-10-10,107771.0,107771.0,
10649,As I Lay Dying-2013-10-11,15009.0,,15009.0
10650,Kauboji-2013-10-10,165280.0,165280.0,
10651,Stalingrad-2013-02-28,68707119.0,67693174.0,1013945.0
10652,Hwai: Goimooleul Samkin Ai-2013-10-09,15119344.0,15119344.0,
10653,Vikingdom-2013-10-04,97481.0,97481.0,
10654,Escape Plan-2013-10-18,103735965.0,78600000.0,25135965.0
10655,The Saratov Approach-2013-10-09,2146998.0,,2146998.0
10656,Tian zhu ding-2013-10-04,634105.0,479985.0,154120.0
10657,Alpha and Omega 2: A Howl-iday Adventure-2013-10-08,,,
10658,The Summit-2013-10-04,253447.0,34101.0,219346.0
10659,Sunshine on Leith-2013-10-04,8890062.0,8890062.0,
10660,Seefood-2013-10-04,2323543.0,2323543.0,
10661,Running Wild: The Life of Dayton O. Hyde-2013-10-04,,,
10662,Nothing Left to Fear-2013-10-04,1675381.0,1667495.0,7886.0
10663,Pulling Strings-2013-10-04,13725819.0,7882858.0,5842961.0
10664,My Last Day Without You-2013-10-04,,,
10665,Parkland-2013-10-04,1616353.0,974914.0,641439.0
10666,Hecho en MÃƒÂ©xico-2012-11-30,1042673.0,891540.0,151133.0
10667,Linsanity-2013-10-04,288772.0,30345.0,258427.0
10668,Red Wing-2013-10-04,,,
10669,"Gwanghae, Wangyidoen namja-2012-09-21",90913144.0,89990223.0,922921.0
10670,Head Games-2012-09-21,14056.0,,14056.0
10671,Brooklyn Brothers Beat the Best-2012-09-21,8418.0,,8418.0
10672,Diana Vreeland: The Eye Has to Travel-2012-09-21,1266454.0,261633.0,1004821.0
10673,Drei Sterne - Die Koche und die Sterne-2012-09-21,8942.0,,8942.0
10674,The Perks of Being a Wallflower-2012-09-21,33069303.0,15326355.0,17742948.0
10675,About Cherry-2012-09-21,3003.0,,3003.0
10676,Kapringen-2012-06-21,2204457.0,1790020.0,414437.0
10677,Backwards-2012-09-21,61465.0,,61465.0
10678,Infancia clandestina-2012-01-11,2004027.0,2004027.0,
10679,Tears of Gaza-2012-09-19,,,
10680,Amour-2012-12-19,36787044.0,30048090.0,6738954.0
10681,Now is Good-2012-09-19,2141436.0,2141436.0,
10682,The Trouble with the Truth-2012-09-14,,,
10683,End of Watch-2012-09-21,57586606.0,16583235.0,41003371.0
10684,Radio Unnameable-2012-09-19,24090.0,,24090.0
10685,SnowmanÃ¢â‚¬â„¢s Land-2012-09-14,1190.0,,1190.0
10686,Slaughter Creek-2012-09-14,136815.0,,136815.0
10687,The Master-2012-09-14,50879131.0,34631972.0,16247159.0
10688,Liberal Arts-2012-09-14,1143950.0,824774.0,319176.0
10689,Entre les Bras-2012-09-14,251482.0,251482.0,
10690,Laugh Killer Laugh-2015-04-24,,,
10691,Kiseijuu: Kanketsuhen-2015-04-24,12640766.0,12640766.0,
10692,Last Ounce of Courage-2012-09-14,3310439.0,,3310439.0
10693,Stolen-2012-09-14,17967746.0,17677973.0,289773.0
10694,Just Before I Go-2015-04-24,10970.0,,10970.0
10695,Kidnep-2015-04-24,465184.0,465184.0,
10696,I bambini sanno-2015-04-24,203674.0,203674.0,
10697,Helicopter Mom-2015-04-24,,,
10698,Hubert von Goisern - Brenna tuat's schon lang-2015-04-24,187257.0,187257.0,
10699,Mer eller mindre mann-2012-01-01,115110.0,115110.0,
10700,Le frise ignoranti-2015-04-24,35465.0,35465.0,
10701,The Forger-2015-04-24,330605.0,330605.0,
10702,Good Kill-2015-05-15,1278413.0,961341.0,317072.0
10703,Das groÃƒÅ¸e Museum-2015-04-24,426125.0,408105.0,18020.0
10704,The Falling-2015-01-01,663738.0,663738.0,
10705,The Face of an Angel-2015-04-24,,,
10706,CÃƒÂ³mo sobrevivir a una despedida-2015-04-24,865119.0,865119.0,
10707,FasandrÃƒÂ¦berne-2015-04-24,222386.0,222386.0,
10708,Entre Amis-2015-04-24,4335699.0,4335699.0,
10709,Clown of a Salesman-2015-04-24,193904.0,193904.0,
10710,Blackbird-2015-04-24,78400.0,,78400.0
10711,Aurelie Laflamme: Les deux pieds sur terre-2015-04-24,,,
10712,Anita B.-2015-04-24,,,
10713,Brotherly Love-2015-04-24,478595.0,,478595.0
10714,Caprice-2015-04-24,349804.0,349804.0,
10715,Ai Fai.. Thank You Love You-2015-04-24,29604.0,29604.0,
10716,24 jours-2015-04-24,,,
10717,Convert Four Cheap-2016-03-25,51125.0,51125.0,
10718,Adult Beginners-2015-04-24,104808.0,,104808.0
10719,Bai Mao Nu-2016-03-25,862970.0,862970.0,
10720,Bride Sabina 2-2016-03-25,338873.0,338873.0,
10721,Autoportretul unei fete cuminti-2016-03-25,3602.0,3602.0,
10722,Ansatsu kyÃƒÂ´shitsu: sotsugyÃƒÂ´ hen-2016-03-25,31383049.0,31383049.0,
10723,Ambarsariya-2016-03-25,709237.0,709237.0,
10724,Am sik tin tong-2016-03-25,410040.0,410040.0,
10725,A Luneta do Tempo-2016-03-25,17009.0,17009.0,
10726,Miss India America-2016-03-24,,,
10727,History's Future-2016-03-24,,,
10728,"JÃƒÂ¡, Olga HepnarovÃƒÂ¡-2016-03-24",222815.0,222815.0,
10729,De Helleveeg-2016-03-24,326189.0,326189.0,
10730,Geul lo ri de i-2016-03-24,1285916.0,1285916.0,
10731,MÃƒÂ©decin de campagne-2016-02-02,14953945.0,14953945.0,
10732,My Big Fat Greek Wedding 2-2016-03-25,92096558.0,32406953.0,59689605.0
10733,Vettah-2016-03-18,1045.0,1045.0,
10734,Too Late-2016-03-18,60438.0,,60438.0
10735,Bleed-2016-03-25,,,
10736,Take Me to the River-2016-03-18,28041.0,,28041.0
10737,The Tag-Along-2016-03-18,346690.0,346690.0,
10738,Batman v Superman: Dawn of Justice-2016-03-25,872395091.0,542034897.0,330360194.0
10739,Sing Street-2016-04-15,12657072.0,9419954.0,3237118.0
10740,A Space Program-2016-03-18,13739.0,,13739.0
10741,Tenshi ni I'm Fine-2016-03-18,1475956.0,1475956.0,
10742,Ã…Å¾eytan TÃƒÂ¼yÃƒÂ¼-2016-03-18,179842.0,179842.0,
10743,Dorst-2018-03-16,79663.0,79663.0,
10744,Dear Dictator-2018-03-16,9765.0,9765.0,
10745,Demon House-2018-03-16,,,
10746,Cun Xi-2018-03-16,120690.0,120690.0,
10747,Colo-2018-03-16,15690.0,15690.0,
10748,Damo & Ivor The Movie-2018-03-16,90333.0,90333.0,
10749,Chihayafuru: Musubi-2018-03-16,13649091.0,13649091.0,
10750,The Best Day of My Life-2018-03-16,4996.0,4996.0,
10751,Apartment 212-2018-03-16,,,
10752,America-2018-03-16,118169.0,118169.0,
10753,Augie-2018-03-16,,,
10754,100 dias de soledad-2018-03-16,81702.0,81702.0,
10755,Allure-2018-03-16,39.0,39.0,
10756,Terrifier-2018-03-15,,,
10757,La belle et la belle-2018-03-16,823640.0,823640.0,
10758,Sherlock Gnomes-2018-03-23,87527651.0,44284780.0,43242871.0
10759,Metti la nonna in freezer-2018-03-15,3987647.0,3987647.0,
10760,Incident in a Ghostland-2018-06-22,5106711.0,5106711.0,
10761,Reign of Judges: Title of Liberty-2018-03-15,93224.0,,93224.0
10762,Il mio uomo perfetto-2018-03-15,107914.0,107914.0,
10763,FÃƒÂ¼nf Freunde und das Tal der Dinosaurier-2018-03-15,3273025.0,3273025.0,
10764,Jigeum Mannareo Gabmida-2018-03-14,18634127.0,18634127.0,
10765,7 Days in Entebbe-2018-03-16,9596449.0,6407229.0,3189220.0
10766,Katamarayudu-2017-03-24,134432.0,134432.0,
10767,Kamen RaidÃƒÂ¢ Ãƒâ€” SupÃƒÂ¢ Sentai ChÃƒÂ´ SupÃƒÂ¢ HÃƒÂ®rÃƒÂ´ Taisen-2017-03-24,3511088.0,3511088.0,
10768,Eommaui Kongchaek: Kieokui Resipi-2018-03-15,63324.0,63324.0,
10769,I Called Him Morgan-2017-03-24,97711.0,,97711.0
10770,House on Willow Street-2017-03-24,32119.0,32119.0,
10771,Hirunaka no ryuusei-2017-03-24,9525643.0,9525643.0,
10772,La Gran Ola-2017-03-24,17495.0,17495.0,
10773,Going to Brazil-2017-03-24,470510.0,470510.0,
10774,HuÃ„ï¿½n yuÃƒÂ¨ xÃ‡ï¿½jÃƒÂ¹ rÃƒÂ©n-2017-03-24,9673821.0,9673821.0,
10775,EusÃƒÂ©bio - HistÃƒÂ³ria de uma Lenda-2017-03-24,26763.0,26763.0,
10776,Dig Two Graves-2017-03-24,,,
10777,The Devotion of Suspect X-2017-03-31,59263153.0,58576718.0,686435.0
10778,Car Dogs-2017-03-24,,,
10779,Fishtales-2017-03-24,342393.0,342393.0,
10780,Botongsaram-2017-03-15,2628374.0,2628374.0,
10781,Beyaz Balina-2017-03-24,6291.0,6291.0,
10782,David Lynch: The Art Life-2017-03-31,316386.0,144967.0,171419.0
10783,Born to Be Free-2017-03-24,3638.0,3638.0,
10784,Brain on Fire-2017-03-24,19368.0,19368.0,
10785,El Bar-2017-03-24,3622317.0,3622317.0,
10786,Bamui haebyun-eoseo honja-2017-11-17,442659.0,405170.0,37489.0
10787,Ba Yue-2017-03-24,624929.0,624929.0,
10788,Another MotherÃ¢â‚¬â„¢s Son-2017-03-24,638844.0,638844.0,
10789,Assassination Classroom: 365 Days-2017-03-24,187021.0,187021.0,
10790,Bokeh-2017-03-24,,,
10791,Rockstar-2011-11-11,18346912.0,17361000.0,985912.0
10792,Melancholia-2011-11-11,21817298.0,18786450.0,3030848.0
10793,Jack and Jill-2011-11-11,150519217.0,76361060.0,74158157.0
10794,Into the Abyss-2011-11-11,550645.0,326765.0,223880.0
10795,A Lonely Place to Die-2011-11-11,442550.0,442550.0,
10796,Immortals-2011-11-11,211562435.0,128058418.0,83504017.0
10797,London Boulevard-2011-11-11,6111194.0,6095119.0,16075.0
10798,About Fifty-2011-11-11,2500.0,,2500.0
10799,The Greening of Whitney Brown-2011-11-11,,,
10800,La conquÃƒÂªte-2011-11-11,5103083.0,5028609.0,74474.0
10801,11.11.2011-2011-11-11,2756875.0,2718775.0,38100.0
10802,Arthur Christmas-2011-11-23,148168160.0,101705691.0,46462469.0
10803,On ne choisit pas sa famille-2011-11-09,2987953.0,2987953.0,
10804,A Very Harold & Kumar 3D Christmas-2011-11-04,36265745.0,1204714.0,35061031.0
10805,Young Goethe in Love-2011-11-04,162138.0,,162138.0
10806,Stuck Between Stations-2011-11-04,,,
10807,J. Edgar-2011-11-09,84606030.0,47300000.0,37306030.0
10808,Tower Heist-2011-11-04,150422946.0,72376376.0,78046570.0
10809,A Good Day to Die-2011-11-04,,,
10810,Charlotte Rampling: The Look-2011-11-04,19988.0,,19988.0
10811,Rise & Shine: The Jay DeMerit Story-2011-11-03,,,
10812,The Son of No One-2011-11-04,1148578.0,1117898.0,30680.0
10813,Frontera-2014-09-05,59696.0,,59696.0
10814,Feuchtgebiete-2014-09-05,59437.0,,59437.0
10815,The Last Rites of Joe May-2011-11-04,,,
10816,Kong Bu Zai Xian-2014-09-04,1110000.0,1110000.0,
10817,The Captive-2014-09-05,727767.0,276310.0,451457.0
10818,D-Day: Normandy 1944-2014-09-04,71412.0,71412.0,
10819,Rocks in My Pockets-2014-09-03,34236.0,,34236.0
10820,Yellow-2014-01-01,,,
10821,Raja Natwarlal-2014-01-01,144623.0,13518.0,131105.0
10822,El Nino-2014-04-17,20917985.0,20917740.0,245.0
10823,Rupan sansei-2014-01-01,,,
10824,A nagy fÃƒÂ¼zet-2014-01-01,92330.0,26095.0,66235.0
10825,Life of Crime-2014-01-01,265452.0,,265452.0
10826,Predestination-2014-01-09,5386852.0,5386852.0,
10827,Last Weekend-2014-01-01,26111.0,,26111.0
10828,Killing Bono-2011-11-04,1019343.0,1019343.0,
10829,Kundo: min-ran-eui-si-dae-2014-01-01,120857.0,,120857.0
10830,The Last of Robin Hood-2014-01-01,171138.0,,171138.0
10831,Jamie Marks Is Dead-2014-01-01,,,
10832,Dwegons and Leprechauns-2014-01-01,,,
10833,Canopy-2014-01-01,8462.0,,8462.0
10834,"Era Uma Vez Eu, Veronica-2014-01-01",2216.0,,2216.0
10835,LÃ¢â‚¬â„¢ÃƒÂ©trange couleur des larmes de ton corps-2014-01-01,7182.0,,7182.0
10836,The Calling-2014-01-01,,,
10837,The Institute-2013-10-04,,,
10838,Cantinflas-2014-01-01,6414754.0,31830.0,6382924.0
10839,Grace Unplugged-2013-10-04,2507159.0,,2507159.0
10840,The Dirties-2013-10-04,,,
10841,"As Above, So Below-2014-01-01",41824066.0,20601751.0,21222315.0
10842,Five Dances-2013-10-04,16347.0,10559.0,5788.0
10843,Dislecksia: The Movie-2013-10-04,33066.0,,33066.0
10844,Argento's Dracula 3D-2013-10-04,577948.0,573392.0,4556.0
10845,Concussion-2013-10-04,38361.0,,38361.0
10846,All is Bright-2013-10-04,4556.0,,4556.0
10847,A.C.O.D.-2013-10-04,157690.0,,157690.0
10848,Let the Fire Burn-2013-10-02,49128.0,,49128.0
10849,Eyjafjallajokull-2013-07-25,1993429.0,1993429.0,
10850,Gravity-2013-10-04,688214291.0,414121586.0,274092705.0
10851,Mr. Pip-2013-11-07,924435.0,922721.0,1714.0
10852,Besharam-2013-10-02,388915.0,,388915.0
10853,Def Leppard: Viva Hysteria Concert-2013-10-02,,,
10854,Wedding Palace-2013-09-27,,,
10855,Bad Milo-2013-10-04,19613.0,,19613.0
10856,We Are What We Are-2013-09-27,353070.0,271689.0,81381.0
10857,The Secret Lives of Dorks-2013-09-27,,,
10858,Watermark-2013-09-27,417215.0,,417215.0
10859,Murder Eleven-2013-10-01,22107.0,,22107.0
10860,On The Job-2013-09-27,161217.0,,161217.0
10861,Darbareye Elly-2012-04-08,570340.0,99994.0,470346.0
10862,Barfi-2012-09-14,36751984.0,33947110.0,2804874.0
10863,Airborne-2012-09-14,,,
10864,Veronika Decides to Die-2012-01-20,2243.0,2243.0,
10865,La Cara Oculta-2012-09-13,7033931.0,7033931.0,
10866,The We and the I-2012-03-08,295144.0,252972.0,42172.0
10867,10 Years-2012-09-14,987640.0,783986.0,203654.0
10868,Arbitrage-2012-09-14,35830713.0,27911139.0,7919574.0
10869,Camille Redouble-2012-10-26,7100704.0,7062461.0,38243.0
10870,Resident Evil: Retribution-2012-09-14,240647629.0,198302098.0,42345531.0
10871,The Sweeney-2012-03-01,8000366.0,7974021.0,26345.0
10872,Shanghai-2012-10-02,15505922.0,15459497.0,46425.0
10873,Francine-2012-09-12,,,
10874,The Words-2012-09-07,16369708.0,4874870.0,11494838.0
10875,Paradies: Liebe-2012-04-26,1423819.0,1400011.0,23808.0
10876,Odoru DaisÃƒÂ´sasen the Final: Aratanaru kibÃƒÂ´-2012-09-07,70519044.0,70519044.0,
10877,Na pude-2012-09-07,64918.0,,64918.0
10878,The Inbetweeners-2012-09-07,86051320.0,86015365.0,35955.0
10879,Keep the Lights On-2012-09-07,459181.0,213069.0,246112.0
10880,Nosilatiaj. La Belleza-2012-09-07,793.0,793.0,
10881,Bait 3D-2012-09-09,32588670.0,32588670.0,
10882,Hello I Must Be Going-2012-09-07,106709.0,,106709.0
10883,A Viagem de Yoani-2015-04-23,,,
10884,Zuo Er-2015-05-08,77910000.0,77910000.0,
10885,HÃƒÂ¤rte-2015-04-23,,,
10886,She's Funny That Way-2015-01-01,5946642.0,5834649.0,111993.0
10887,Emptying The Skies-2015-04-22,11811.0,,11811.0
10888,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll-2015-04-22,133443.0,,133443.0
10889,Detropia-2012-09-07,390170.0,146.0,390024.0
10890,Chek dou-2015-04-22,33349429.0,33349429.0,
10891,Scary Road Is Fun-2015-04-20,160000.0,160000.0,
10892,Avengers: Age of Ultron-2015-05-01,1395316979.0,936311111.0,459005868.0
10893,Planetary-2015-04-22,,,
10894,Dredd-2012-09-21,41467606.0,28052892.0,13414714.0
10895,Qi Huan Nv Xia-2015-04-21,670000.0,670000.0,
10896,Vincent Van Gogh : A New Way of Seeing-2015-04-18,162482.0,162482.0,
10897,ENO: Benvenuto Cellini-2015-04-18,5526.0,5526.0,
10898,Unfriended-2015-04-17,64364198.0,31574553.0,32789645.0
10899,Time Is Money-2015-04-17,70000.0,70000.0,
10900,True Story-2015-04-17,5894210.0,1174515.0,4719695.0
10901,Territoriya-2015-04-17,1330063.0,1330063.0,
10902,The Squeeze-2015-04-17,11910.0,11910.0,
10903,Sebahat & Melahat-2015-04-17,448406.0,448406.0,
10904,Senden Bana Kalan-2015-04-17,1145814.0,1145814.0,
10905,Sayonara kabukichÃƒÂ´-2015-04-17,85261.0,85261.0,
10906,Royal Opera House: La Traviata-2016-03-18,9477.0,9477.0,
10907,The Road Within-2015-04-17,15031.0,15031.0,
10908,Royal Opera House: Boris Godunov-2016-03-18,573841.0,573841.0,
10909,Red Cheongsam-2016-03-18,330000.0,330000.0,
