,movie_title,award_name
446,Black Death-2011-03-11,#97MostSharedMovieof2011
447,Black Hawk Down-2001-12-28,#61BestMovieof2001 
448,Black Hawk Down-2001-12-28, #14MostDiscussedMovieof2001 
449,Black Hawk Down-2001-12-28, #29MostSharedMovieof2001
450,Black Mass-2015-09-18,#47MostDiscussedMovieof2015 
451,Black Mass-2015-09-18, #7MostSharedMovieof2015
452,Black Panther-2018-02-16,#25BestMovieof2018 
453,Black Panther-2018-02-16, #2MostDiscussedMovieof2018 
454,Black Panther-2018-02-16, #1MostSharedMovieof2018
455,Black Swan-2010-12-03,#44BestMovieof2010 
456,Black Swan-2010-12-03, #8MostDiscussedMovieof2010 
457,Black Swan-2010-12-03, #21MostSharedMovieof2010
458,Black Widow-2021-07-09,#5MostDiscussedMovieof2021
459,Blackfish-2013-07-19,#23BestMovieof2013
460,Blade Runner 2049-2017-10-06,#60BestMovieof2017 
461,Blade Runner 2049-2017-10-06, #5MostDiscussedMovieof2017 
462,Blade Runner 2049-2017-10-06, #8MostSharedMovieof2017
463,Blade: Trinity-2004-12-08,#59MostDiscussedMovieof2004
464,Blades of Glory-2007-03-30,#75MostDiscussedMovieof2007
465,Blair Witch-2016-09-16,#66MostDiscussedMovieof2016
466,Blended-2014-05-23,#96MostDiscussedMovieof2014
467,Blind-2015-09-04,#38BestMovieof2015
468,Blindness-2008-10-03,#92MostDiscussedMovieof2008
469,Blindsight-2008-03-05,#72BestMovieof2008
470,Blockers-2018-04-06,#84MostDiscussedMovieof2018 
471,Blockers-2018-04-06, #36MostSharedMovieof2018
472,Blood Diamond-2006-12-08,#24MostDiscussedMovieof2006 
473,Blood Diamond-2006-12-08, #18MostSharedMovieof2006
474,BloodRayne-2006-01-06,#92MostDiscussedMovieof2006
475,Bloody Sunday-2002-10-04,#3BestMovieof2002 
476,Bloody Sunday-2002-10-04, #74MostSharedMovieof2002
477,Blow-2001-04-06,#59MostDiscussedMovieof2001 
478,Blow-2001-04-06, #11MostSharedMovieof2001
479,Blue Caprice-2013-09-13,#76BestMovieof2013
480,Blue Car-2003-05-02,#48BestMovieof2003 
481,Blue Car-2003-05-02, #73MostSharedMovieof2003
482,Blue Jasmine-2013-07-26,#63BestMovieof2013 
483,Blue Jasmine-2013-07-26, #58MostDiscussedMovieof2013 
484,Blue Jasmine-2013-07-26, #43MostSharedMovieof2013
485,Blue Ruin-2014-04-25,#72BestMovieof2014
486,Blue Valentine-2010-12-29,#28BestMovieof2010 
487,Blue Valentine-2010-12-29, #50MostDiscussedMovieof2010 
488,Blue Valentine-2010-12-29, #3MostSharedMovieof2010
489,Bobby-2006-11-17,#93MostDiscussedMovieof2006 
490,Bobby-2006-11-17, #97MostSharedMovieof2006
491,Body of Lies-2008-10-10,#86MostDiscussedMovieof2008 
492,Body of Lies-2008-10-10, #48MostSharedMovieof2008
493,Bohemian Rhapsody-2018-11-02,#11MostDiscussedMovieof2018 
494,Bohemian Rhapsody-2018-11-02, #19MostSharedMovieof2018
495,Bolt-2008-11-21,#65MostDiscussedMovieof2008 
496,Bolt-2008-11-21, #39MostSharedMovieof2008
497,Bombay Beach-2011-10-14,#81BestMovieof2011
498,Bombshell-2019-12-13,#75MostDiscussedMovieof2019
499,Bone Tomahawk-2015-10-23,#80MostDiscussedMovieof2015 
500,Bone Tomahawk-2015-10-23, #66MostSharedMovieof2015
501,Boogeyman-2005-02-04,#30MostSharedMovieof2005
502,Book Club-2018-05-18,#47MostSharedMovieof2018
503,Book of Shadows: Blair Witch 2-2000-10-27,#48MostDiscussedMovieof2000 
504,Book of Shadows: Blair Witch 2-2000-10-27, #80MostSharedMovieof2000
505,Booksmart-2019-05-24,#30BestMovieof2019 
506,Booksmart-2019-05-24, #39MostDiscussedMovieof2019 
507,Booksmart-2019-05-24, #20MostSharedMovieof2019
508,Born Into Brothels: Calcutta's Red Light Kids-2004-12-08,#42BestMovieof2004
509,Bounce-2000-11-17,#64MostDiscussedMovieof2000 
510,Bounce-2000-11-17, #93MostSharedMovieof2000
511,Bowling for Columbine-2002-10-11,#81BestMovieof2002 
512,Bowling for Columbine-2002-10-11, #73MostDiscussedMovieof2002 
513,Bowling for Columbine-2002-10-11, #73MostSharedMovieof2002
514,Boxing Gym-2010-10-22,#17BestMovieof2010
515,Boy A-2008-07-23,#60BestMovieof2008
516,Boyhood-2014-07-11,#1BestMovieof2014 
517,Boyhood-2014-07-11, #6MostDiscussedMovieof2014 
518,Boyhood-2014-07-11, #6MostSharedMovieof2014
519,Boys and Girls-2000-06-16,#81MostSharedMovieof2000
520,Brand Upon the Brain!-2007-05-09,#40BestMovieof2007
521,Brave-2012-06-22,#24MostDiscussedMovieof2012 
522,Brave-2012-06-22, #31MostSharedMovieof2012
523,Brawl in Cell Block 99-2017-10-06,#88BestMovieof2017
524,Breach-2007-02-16,#77BestMovieof2007
525,Breaking In-2018-05-11,#89MostSharedMovieof2018
526,Breakthrough-2019-04-17,#60MostSharedMovieof2019
527,Brick-2006-03-31,#99BestMovieof2006 
528,Brick-2006-03-31, #62MostDiscussedMovieof2006 
529,Brick-2006-03-31, #82MostSharedMovieof2006
530,Bride Wars-2009-01-09,#66MostSharedMovieof2009
531,Bridesmaids-2011-05-13,#72BestMovieof2011 
532,Bridesmaids-2011-05-13, #25MostDiscussedMovieof2011 
533,Bridesmaids-2011-05-13, #60MostSharedMovieof2011
534,Bridge of Spies-2015-10-16,#52BestMovieof2015 
535,Bridge of Spies-2015-10-16, #33MostDiscussedMovieof2015 
536,Bridge of Spies-2015-10-16, #23MostSharedMovieof2015
537,Bridge to Terabithia-2007-02-16,#71BestMovieof2007 
538,Bridge to Terabithia-2007-02-16, #39MostDiscussedMovieof2007
539,Bridget Jones's Diary-2001-04-13,#66MostDiscussedMovieof2001 
540,Bridget Jones's Diary-2001-04-13, #48MostSharedMovieof2001
541,"Broadway: The Golden Age, by the Legends Who Were There-2004-06-11",#94BestMovieof2004
542,Brokeback Mountain-2005-12-09,#5BestMovieof2005 
543,Brokeback Mountain-2005-12-09, #2MostDiscussedMovieof2005 
544,Brokeback Mountain-2005-12-09, #10MostSharedMovieof2005
545,Bronson-2009-10-09,#100BestMovieof2009 
546,Bronson-2009-10-09, #27MostSharedMovieof2009
547,Brooklyn-2015-11-04,#18BestMovieof2015 
548,Brooklyn-2015-11-04, #51MostDiscussedMovieof2015 
549,Brooklyn-2015-11-04, #34MostSharedMovieof2015
550,Brooklyn Castle-2012-10-19,#64BestMovieof2012
551,Brother Bear-2003-10-24,#38MostDiscussedMovieof2003 
552,Brother Bear-2003-10-24, #47MostSharedMovieof2003
553,Brothers-2009-12-04,#79MostDiscussedMovieof2009 
554,Brothers-2009-12-04, #72MostSharedMovieof2009
555,Bruce Almighty-2003-05-23,#49MostDiscussedMovieof2003 
556,Bruce Almighty-2003-05-23, #62MostSharedMovieof2003
557,Buck-2011-06-17,#60BestMovieof2011
558,Bug-2007-05-25,#71MostDiscussedMovieof2007
559,Bully-2001-07-13,#81MostSharedMovieof2001
560,Bumblebee-2018-12-21,#22MostDiscussedMovieof2018
561,Buried-2010-09-24,#72MostDiscussedMovieof2010 
562,Buried-2010-09-24, #27MostSharedMovieof2010
563,Burlesque-2010-11-24,#61MostDiscussedMovieof2010 
564,Burlesque-2010-11-24, #23MostSharedMovieof2010
565,Burn After Reading-2008-09-12,#19MostDiscussedMovieof2008 
566,Burn After Reading-2008-09-12, #53MostSharedMovieof2008
567,Burnt-2015-10-30,#51MostSharedMovieof2015
568,Buzzard-2015-03-06,#98BestMovieof2015
569,By the Sea-2015-11-13,#85MostSharedMovieof2015
570,Cabin Fever-2003-09-12,#41MostDiscussedMovieof2003 
571,Cabin Fever-2003-09-12, #65MostSharedMovieof2003
572,Call Me by Your Name-2017-11-24,#3BestMovieof2017 
573,Call Me by Your Name-2017-11-24, #21MostDiscussedMovieof2017 
574,Call Me by Your Name-2017-11-24, #27MostSharedMovieof2017
575,Calle 54-2000-10-20,#12BestMovieof2000
576,Cameraperson-2016-09-09,#21BestMovieof2016
577,Can Mr. Smith Get to Washington Anymore?-2007-02-02,#83BestMovieof2007
578,Can You Bring It: Bill T. Jones and D-Man in the Waters-2021-07-16,#21BestMovieof2021
579,Can You Ever Forgive Me?-2018-10-19,#27BestMovieof2018 
580,Can You Ever Forgive Me?-2018-10-19, #93MostDiscussedMovieof2018
581,Cane River-2020-02-07,#60BestMovieof2020
582,Capitalism: A Love Story-2009-09-23,#51MostDiscussedMovieof2009 
583,Capitalism: A Love Story-2009-09-23, #93MostSharedMovieof2009
584,Capote-2005-09-30,#2BestMovieof2005 
585,Capote-2005-09-30, #35MostDiscussedMovieof2005
586,Captain America: Civil War-2016-05-06,#7MostDiscussedMovieof2016 
587,Captain America: Civil War-2016-05-06, #14MostSharedMovieof2016
588,Captain America: The First Avenger-2011-07-22,#5MostDiscussedMovieof2011 
589,Captain America: The First Avenger-2011-07-22, #11MostSharedMovieof2011
590,Captain America: The Winter Soldier-2014-04-04,#5MostDiscussedMovieof2014 
591,Captain America: The Winter Soldier-2014-04-04, #36MostSharedMovieof2014
592,Captain Fantastic-2016-07-08,#79MostDiscussedMovieof2016 
593,Captain Fantastic-2016-07-08, #99MostSharedMovieof2016
594,Captain Marvel-2019-03-08,#3MostDiscussedMovieof2019 
595,Captain Marvel-2019-03-08, #2MostSharedMovieof2019
596,Captain Phillips-2013-10-11,#36BestMovieof2013 
597,Captain Phillips-2013-10-11, #31MostDiscussedMovieof2013 
598,Captain Phillips-2013-10-11, #89MostSharedMovieof2013
599,Captain Underpants: The First Epic Movie-2017-06-02,#91MostDiscussedMovieof2017
600,Captive State-2019-03-15,#98MostDiscussedMovieof2019 
601,Captive State-2019-03-15, #82MostSharedMovieof2019
602,Capturing the Friedmans-2003-05-30,#5BestMovieof2003
603,Carlos-2010-10-15,#2BestMovieof2010 
604,Carlos-2010-10-15, #24MostSharedMovieof2010
605,Carmine Street Guitars-2019-04-24,#47BestMovieof2019
606,Carnage-2003-09-05,#84BestMovieof2003
607,Carol-2015-11-20,#1BestMovieof2015 
608,Carol-2015-11-20, #41MostDiscussedMovieof2015 
609,Carol-2015-11-20, #3MostSharedMovieof2015
610,Carrie-2013-10-18,#40MostDiscussedMovieof2013 
611,Carrie-2013-10-18, #56MostSharedMovieof2013
612,Cars-2006-06-09,#86BestMovieof2006 
613,Cars-2006-06-09, #18MostDiscussedMovieof2006 
614,Cars-2006-06-09, #10MostSharedMovieof2006
615,Cars 2-2011-06-24,#19MostDiscussedMovieof2011 
616,Cars 2-2011-06-24, #8MostSharedMovieof2011
617,Cars 3-2017-06-16,#45MostDiscussedMovieof2017 
618,Cars 3-2017-06-16, #43MostSharedMovieof2017
619,Case 39-2010-10-01,#56MostSharedMovieof2010
620,Casino Royale-2006-11-17,#33BestMovieof2006 
621,Casino Royale-2006-11-17, #4MostDiscussedMovieof2006 
622,Casino Royale-2006-11-17, #11MostSharedMovieof2006
623,Cast Away-2000-12-22,#63BestMovieof2000 
624,Cast Away-2000-12-22, #17MostDiscussedMovieof2000 
625,Cast Away-2000-12-22, #13MostSharedMovieof2000
626,Catch and Release-2007-01-26,#93MostSharedMovieof2007
627,Catfish-2010-09-17,#100MostDiscussedMovieof2010
628,Cats-2019-12-20,#28MostDiscussedMovieof2019
629,Cats & Dogs-2001-07-04,#78MostDiscussedMovieof2001 
630,Cats & Dogs-2001-07-04, #69MostSharedMovieof2001
631,Catwoman-2004-07-23,#31MostDiscussedMovieof2004 
632,Catwoman-2004-07-23, #32MostSharedMovieof2004
633,Cave of Forgotten Dreams-2011-04-29,#12BestMovieof2011
634,Cellular-2004-09-10,#96MostDiscussedMovieof2004
635,Journey 2: The Mysterious Island-2012-02-10,#59MostSharedMovieof2012
636,Central Intelligence-2016-06-17,#71MostDiscussedMovieof2016 
637,Central Intelligence-2016-06-17, #82MostSharedMovieof2016
638,Certain Women-2016-10-14,#45BestMovieof2016
639,Chandni Chowk to China-2009-01-16,#63MostSharedMovieof2009
640,Changeling-2008-10-24,#68MostDiscussedMovieof2008 
641,Changeling-2008-10-24, #77MostSharedMovieof2008
642,Changing Lanes-2002-04-12,#70MostDiscussedMovieof2002
643,Chaos Walking-2021-03-05,#74MostDiscussedMovieof2021
644,Chappaquiddick-2018-04-06,#69MostSharedMovieof2018
645,Chappie-2015-03-06,#14MostDiscussedMovieof2015
646,Charlie and the Chocolate Factory-2005-07-15,#89BestMovieof2005 
647,Charlie and the Chocolate Factory-2005-07-15, #17MostDiscussedMovieof2005 
648,Charlie and the Chocolate Factory-2005-07-15, #12MostSharedMovieof2005
649,Charlie's Angels-2000-11-03,#28MostDiscussedMovieof2000 
650,Charlie's Angels-2000-11-03, #34MostSharedMovieof2000
651,Charlie's Angels: Full Throttle-2003-06-27,#80MostDiscussedMovieof2003 
652,Charlie's Angels: Full Throttle-2003-06-27, #27MostSharedMovieof2003
653,Charlotte Sometimes-2003-05-02,#75BestMovieof2003
654,Charlotte's Web-2006-12-15,#95MostSharedMovieof2006
655,Chasing Coral-2017-07-14,#23BestMovieof2017
656,Cheaper by the Dozen-2003-12-25,#53MostDiscussedMovieof2003
657,Cheaper by the Dozen 2-2005-12-21,#81MostDiscussedMovieof2005
658,Chef-2014-05-09,#56MostDiscussedMovieof2014 
659,Chef-2014-05-09, #51MostSharedMovieof2014
660,Chernobyl Diaries-2012-05-25,#68MostDiscussedMovieof2012
661,Cherry-2021-02-26,#78MostDiscussedMovieof2021
662,Chicago-2002-12-27,#27BestMovieof2002 
663,Chicago-2002-12-27, #30MostDiscussedMovieof2002 
664,Chicago-2002-12-27, #33MostSharedMovieof2002
665,Chicken Little-2005-11-04,#37MostDiscussedMovieof2005
666,Chicken Run-2000-06-21,#5BestMovieof2000 
667,Chicken Run-2000-06-21, #15MostDiscussedMovieof2000 
668,Chicken Run-2000-06-21, #15MostSharedMovieof2000
669,Chico & Rita-2012-02-10,#65BestMovieof2012
670,Children of Men-2006-12-25,#19BestMovieof2006 
671,Children of Men-2006-12-25, #7MostDiscussedMovieof2006 
672,Children of Men-2006-12-25, #21MostSharedMovieof2006
673,China Heavyweight-2012-07-06,#58BestMovieof2012
674,Chinese Portrait-2019-12-13,#60BestMovieof2019
675,Chloe-2010-03-26,#62MostSharedMovieof2010
676,Chocolat-2000-12-15,#39MostDiscussedMovieof2000 
677,Chocolat-2000-12-15, #58MostSharedMovieof2000
678,Chop Shop-2008-02-27,#18BestMovieof2008
679,Christmas with the Kranks-2004-11-24,#60MostDiscussedMovieof2004 
680,Christmas with the Kranks-2004-11-24, #82MostSharedMovieof2004
681,Chronicle-2012-02-03,#26MostDiscussedMovieof2012 
682,Chronicle-2012-02-03, #45MostSharedMovieof2012
683,Cinderella-2015-03-13,#44MostDiscussedMovieof2015 
684,Cinderella-2015-03-13, #53MostSharedMovieof2015
685,Cinderella Man-2005-06-03,#69MostDiscussedMovieof2005
686,Circo-2011-04-01,#54BestMovieof2011
687,Cirque du Freak: The Vampire's Assistant-2009-10-23,#67MostSharedMovieof2009
688,City of Ghosts-2017-07-07,#27BestMovieof2017
689,Clash of the Titans-2010-04-01,#13MostDiscussedMovieof2010 
690,Clash of the Titans-2010-04-01, #38MostSharedMovieof2010
691,Wrath of the Titans-2012-03-30,#44MostDiscussedMovieof2012
692,Clerks II-2006-07-21,#74MostDiscussedMovieof2006
693,Click-2006-06-23,#41MostDiscussedMovieof2006 
694,Click-2006-06-23, #2MostSharedMovieof2006
695,Closer-2004-12-03,#32MostDiscussedMovieof2004 
696,Closer-2004-12-03, #64MostSharedMovieof2004
697,Closet Monster-2016-09-23,#49BestMovieof2016
698,Cloud Atlas-2012-10-26,#12MostDiscussedMovieof2012 
699,Cloud Atlas-2012-10-26, #13MostSharedMovieof2012
700,Cloudy with a Chance of Meatballs-2009-09-18,#52MostDiscussedMovieof2009 
701,Cloudy with a Chance of Meatballs-2009-09-18, #60MostSharedMovieof2009
702,Cloverfield-2008-01-18,#5MostDiscussedMovieof2008 
703,Cloverfield-2008-01-18, #12MostSharedMovieof2008
704,Coach Carter-2005-01-14,#38MostSharedMovieof2005
705,Coco-2017-11-22,#64BestMovieof2017 
706,Coco-2017-11-22, #20MostDiscussedMovieof2017 
707,Coco-2017-11-22, #35MostSharedMovieof2017
708,Code Black-2014-06-20,#83BestMovieof2014
709,Cold Creek Manor-2003-09-19,#100MostSharedMovieof2003
710,Cold Mountain-2003-12-25,#67BestMovieof2003 
711,Cold Mountain-2003-12-25, #60MostDiscussedMovieof2003 
712,Cold Mountain-2003-12-25, #94MostSharedMovieof2003
713,Cold Pursuit-2019-02-08,#74MostDiscussedMovieof2019
714,Collateral Beauty-2016-12-16,#67MostSharedMovieof2016
715,College Road Trip-2008-03-07,#95MostSharedMovieof2008
716,Colliding Dreams-2016-03-04,#69BestMovieof2016
717,Color Out of Space-2020-01-24,#50MostDiscussedMovieof2020
718,Colossal-2017-04-07,#90MostDiscussedMovieof2017 
719,Colossal-2017-04-07, #90MostSharedMovieof2017
720,Command and Control-2016-09-14,#82BestMovieof2016
721,Concerning Violence-2014-12-05,#56BestMovieof2014
722,Concert for George-2003-10-03,#24BestMovieof2003
723,Concussion-2015-12-25,#91MostDiscussedMovieof2015 
724,Concussion-2015-12-25, #72MostSharedMovieof2015
725,Constantine-2005-02-18,#55MostDiscussedMovieof2005 
726,Constantine-2005-02-18, #26MostSharedMovieof2005
727,Consuming Spirits-2012-12-12,#35BestMovieof2012
728,Contagion-2011-09-09,#23MostDiscussedMovieof2011
729,Contemporary Color-2017-03-01,#89BestMovieof2017
730,Contraband-2012-01-13,#100MostDiscussedMovieof2012
731,Control-2007-10-10,#42BestMovieof2007
732,Control Room-2004-05-21,#40BestMovieof2004 
733,Control Room-2004-05-21, #83MostDiscussedMovieof2004
734,Cool and Crazy-2001-10-19,#71BestMovieof2001
735,Cop Out-2010-02-26,#92MostDiscussedMovieof2010 
736,Cop Out-2010-02-26, #93MostSharedMovieof2010
737,Copying Beethoven-2006-11-10,#98MostSharedMovieof2006
738,Coraline-2009-02-06,#45BestMovieof2009 
739,Coraline-2009-02-06, #16MostDiscussedMovieof2009 
740,Coraline-2009-02-06, #10MostSharedMovieof2009
741,Corky Romano-2001-10-12,#98MostDiscussedMovieof2001
742,Corpse Bride-2005-09-16,#14BestMovieof2005 
743,Corpse Bride-2005-09-16, #20MostDiscussedMovieof2005 
744,Corpse Bride-2005-09-16, #95MostSharedMovieof2005
745,Counting-2015-07-31,#78BestMovieof2015
746,Couples Retreat-2009-10-09,#86MostDiscussedMovieof2009
747,Court-2015-07-15,#42BestMovieof2015
748,Cradle 2 the Grave-2003-02-28,#70MostDiscussedMovieof2003
749,Crank-2006-09-01,#69MostDiscussedMovieof2006 
750,Crank-2006-09-01, #83MostSharedMovieof2006
751,Crash-2005-05-06,#9MostDiscussedMovieof2005 
752,Crash-2005-05-06, #15MostSharedMovieof2005
753,Crawl-2019-07-12,#64MostDiscussedMovieof2019 
754,Crawl-2019-07-12, #75MostSharedMovieof2019
755,Crazy Heart-2009-12-16,#20BestMovieof2009 
756,Crazy Heart-2009-12-16, #84MostDiscussedMovieof2009
757,"Crazy, Stupid, Love-2011-07-29",#55MostDiscussedMovieof2011 
758,"Crazy, Stupid, Love-2011-07-29", #56MostSharedMovieof2011
759,Creed-2015-11-25,#43BestMovieof2015 
760,Creed-2015-11-25, #26MostDiscussedMovieof2015 
761,Creed-2015-11-25, #18MostSharedMovieof2015
762,Creed II-2018-11-21,#62MostDiscussedMovieof2018
763,Crimson Peak-2015-10-16,#37MostDiscussedMovieof2015 
764,Crimson Peak-2015-10-16, #33MostSharedMovieof2015
765,Cropsey-2010-06-04,#81BestMovieof2010
766,Crossing the Bridge: The Sound of Istanbul-2006-06-09,#82BestMovieof2006
767,Crossroads-2002-02-15,#89MostDiscussedMovieof2002
768,"Crouching Tiger, Hidden Dragon-2000-12-08",#1BestMovieof2000 
769,"Crouching Tiger, Hidden Dragon-2000-12-08", #9MostDiscussedMovieof2000 
770,"Crouching Tiger, Hidden Dragon-2000-12-08", #14MostSharedMovieof2000
771,Croupier-2000-04-21,#49BestMovieof2000
772,Crude-2009-09-09,#71BestMovieof2009
773,Cruella-2021-05-28,#20MostDiscussedMovieof2021
774,Cry Macho-2021-09-17,#92MostDiscussedMovieof2021
775,Cunningham-2019-12-13,#41BestMovieof2019
776,Cyrus-2010-06-18,#79BestMovieof2010
777,Czech Dream-2007-06-15,#99BestMovieof2007
778,Daddy Day Care-2003-05-09,#100MostDiscussedMovieof2003
779,Daddy's Little Girls-2007-02-14,#82MostSharedMovieof2007
780,Dallas Buyers Club-2013-11-01,#55BestMovieof2013 
781,Dallas Buyers Club-2013-11-01, #54MostDiscussedMovieof2013 
782,Dallas Buyers Club-2013-11-01, #75MostSharedMovieof2013
783,Dancer in the Dark-2000-09-22,#23MostDiscussedMovieof2000 
784,Dancer in the Dark-2000-09-22, #64MostSharedMovieof2000
785,Dancing at the Blue Iguana-2001-10-19,#93MostSharedMovieof2001
786,Daredevil-2003-02-14,#17MostDiscussedMovieof2003 
787,Daredevil-2003-02-14, #50MostSharedMovieof2003
788,Dark Phoenix-2019-06-07,#25MostDiscussedMovieof2019 
789,Dark Phoenix-2019-06-07, #16MostSharedMovieof2019
790,Dark Shadows-2012-05-11,#41MostDiscussedMovieof2012
791,Dark Skies-2013-02-22,#74MostSharedMovieof2013
792,Darkest Hour-2017-11-22,#54MostDiscussedMovieof2017 
793,Darkest Hour-2017-11-22, #74MostSharedMovieof2017
794,Darkness Falls-2003-01-24,#71MostDiscussedMovieof2003 
795,Darkness Falls-2003-01-24, #83MostSharedMovieof2003
796,Date Movie-2006-02-17,#48MostDiscussedMovieof2006 
797,Date Movie-2006-02-17, #9MostSharedMovieof2006
798,Date Night-2010-04-09,#63MostDiscussedMovieof2010 
799,Date Night-2010-04-09, #83MostSharedMovieof2010
800,Dave Chappelle's Block Party-2006-03-03,#24BestMovieof2006
801,David Crosby: Remember My Name-2019-07-19,#78BestMovieof2019
802,Dawn of the Dead-2004-03-19,#15MostDiscussedMovieof2004 
803,Dawn of the Dead-2004-03-19, #34MostSharedMovieof2004
804,Dawn of the Planet of the Apes-2014-07-11,#68BestMovieof2014 
805,Dawn of the Planet of the Apes-2014-07-11, #12MostDiscussedMovieof2014 
806,Dawn of the Planet of the Apes-2014-07-11, #17MostSharedMovieof2014
807,Dawson City: Frozen Time-2017-06-09,#20BestMovieof2017
808,Daybreakers-2010-01-08,#87MostDiscussedMovieof2010
809,De Palma-2016-06-10,#32BestMovieof2016
810,Dead Man's Burden-2013-05-03,#91BestMovieof2013
811,Dead Man's Shoes-2006-05-12,#68MostSharedMovieof2006
812,Dead Silence-2007-03-16,#47MostSharedMovieof2007
813,Deadfall-2012-12-07,#99MostSharedMovieof2012
814,Deadpool-2016-02-12,#6MostDiscussedMovieof2016 
815,Deadpool-2016-02-12, #12MostSharedMovieof2016
816,Deadpool 2-2018-05-18,#10MostDiscussedMovieof2018 
817,Deadpool 2-2018-05-18, #13MostSharedMovieof2018
